Date,Open,High,Low,Close,Volume
2010-04-27 00:00:00-04:00,8.015704550826117,8.032799433662133,7.813265612469004,7.858851432800293,709343600
2010-04-28 00:00:00-04:00,7.895144422315722,7.917637024501551,7.69000573987236,7.845659255981445,758402400
2010-04-29 00:00:00-04:00,7.888245714502566,8.09758323474698,7.857955261249044,8.056796073913574,558840800
2010-04-30 00:00:00-04:00,8.076885491005319,8.114674260979045,7.827661081125406,7.830359935760498,542463600
2010-05-03 00:00:00-04:00,7.912837116199361,8.034001303844924,7.884045055164737,7.988114356994629,454342000
2010-05-04 00:00:00-04:00,7.884344108456542,7.896339996564743,7.700198937228583,7.758080959320068,723819600
2010-05-05 00:00:00-04:00,7.588634616757451,7.741888764519555,7.459672570811604,7.677407741546631,883103200
2010-05-06 00:00:00-04:00,7.612626129587038,7.745186363881844,5.975714855685145,7.385294437408447,1285860800
2010-05-07 00:00:00-04:00,7.309117759423397,7.394891707237273,6.754282750600837,7.0736870765686035,1676018400
2010-05-10 00:00:00-04:00,7.505258621691143,7.637219029790955,7.453673647138216,7.617424488067627,984306400
2010-05-11 00:00:00-04:00,7.552945152198304,7.794373400425317,7.512757831159515,7.693304061889648,848906800
2010-05-12 00:00:00-04:00,7.77487728922135,7.891543113696471,7.758683357147108,7.860352516174316,654379600
2010-05-13 00:00:00-04:00,7.89424232511924,7.947626804659301,7.689703527819959,7.748486518859863,599712400
2010-05-14 00:00:00-04:00,7.652517137708592,7.692105434410755,7.482767890331657,7.612329006195068,759362800
2010-05-17 00:00:00-04:00,7.638716054974918,7.683102997145725,7.429078349029004,7.624320030212402,762834800
2010-05-18 00:00:00-04:00,7.707097716127,7.754183525623354,7.505557317588976,7.568539142608643,782678400
2010-05-19 00:00:00-04:00,7.482767157682182,7.585336497839249,7.343309181509665,7.447977542877197,1025726800
2010-05-20 00:00:00-04:00,7.2542310050601975,7.313314295868073,7.084182349169648,7.130669116973877,1282915200
2010-05-21 00:00:00-04:00,6.982514473774732,7.332810675791565,6.938427831537578,7.267430305480957,1223891200
2010-05-24 00:00:00-04:00,7.41618420990748,7.5247518552550705,7.385593450299708,7.400588512420654,754238800
2010-05-25 00:00:00-04:00,7.178357514735314,7.4005910753795865,7.112677614306776,7.354405403137207,1048006400
2010-05-26 00:00:00-04:00,7.500157683477389,7.561639505970107,7.310313706595641,7.321110725402832,850654000
2010-05-27 00:00:00-04:00,7.51575463760116,7.614425417753605,7.471068165442483,7.598229885101318,666282400
2010-05-28 00:00:00-04:00,7.77937769851724,7.779677215402906,7.598230847083165,7.704099655151367,815614800
2010-06-01 00:00:00-04:00,7.788375302434159,7.975819237403902,7.766481736789026,7.822565078735352,876472800
2010-06-02 00:00:00-04:00,7.933830661512526,7.941628511508745,7.807568278000771,7.916136741638184,688548000
2010-06-03 00:00:00-04:00,7.95302161346715,7.964118950146901,7.809964714731689,7.891241073608398,650106800
2010-06-04 00:00:00-04:00,7.743990227478463,7.8546569512543245,7.636622995709495,7.676510810852051,758304400
2010-06-07 00:00:00-04:00,7.746387324771949,7.772179414290917,7.514256116559216,7.52595329284668,886942000
2010-06-08 00:00:00-04:00,7.594931712975798,7.611727081315014,7.3672996940281275,7.477666854858398,1000770400
2010-06-09 00:00:00-04:00,7.541848721716722,7.554745567684045,7.2725293587703135,7.293822288513184,854630000
2010-06-10 00:00:00-04:00,7.343009108196157,7.527153578299411,7.263832519907938,7.513058662414551,776356000
2010-06-11 00:00:00-04:00,7.44467613753643,7.613525955018382,7.418884053425693,7.603029251098633,545759200
2010-06-14 00:00:00-04:00,7.676510179863616,7.772181024943292,7.618027489696129,7.626124858856201,602960400
2010-06-15 00:00:00-04:00,7.666912124767933,7.793174532326866,7.662713281662589,7.7883758544921875,585074000
2010-06-16 00:00:00-04:00,7.830661612118378,8.030102219571306,7.81656589890396,8.015107154846191,783678000
2010-06-17 00:00:00-04:00,8.115577394657365,8.184557581762204,8.082587288223243,8.153666496276855,872855200
2010-06-18 00:00:00-04:00,8.165062148904045,8.24753821174169,8.140169411433101,8.219645500183105,784621600
2010-06-21 00:00:00-04:00,8.328216328293289,8.367804629236138,8.059496710799566,8.102684020996094,776490400
2010-06-22 00:00:00-04:00,8.162364103416419,8.276629812246075,8.14257035891341,8.213048934936523,717262000
2010-06-23 00:00:00-04:00,8.234939919736442,8.237339257814618,8.034599194444562,8.12667179107666,768457200
2010-06-24 00:00:00-04:00,8.127573689056483,8.19355470603308,8.040600059012517,8.06759262084961,714277200
2010-06-25 00:00:00-04:00,8.09938351554446,8.10568137990402,7.971920635144206,7.998612880706787,549942400
2010-06-28 00:00:00-04:00,8.005507310850264,8.090083173985638,7.933229256160339,8.046595573425293,584948000
2010-06-29 00:00:00-04:00,7.921233289034196,7.929331455897156,7.626721732086667,7.682805061340332,1133344800
2010-06-30 00:00:00-04:00,7.698999960296762,7.736788736985893,7.498060987264151,7.543646812438965,739452000
2010-07-01 00:00:00-04:00,7.626721555962103,7.641717419392396,7.294421230818595,7.452173709869385,1022896000
2010-07-02 00:00:00-04:00,7.512458147455906,7.5256553135125674,7.293823574840294,7.405991077423096,693842800
2010-07-06 00:00:00-04:00,7.527752019848908,7.581735531953661,7.382595250577679,7.456673622131348,615235600
2010-07-07 00:00:00-04:00,7.5124543333012985,7.760781001983117,7.490262059320901,7.757781028747559,654556000
2010-07-08 00:00:00-04:00,7.872050258185696,7.884646786639351,7.644418199495469,7.740389347076416,738144400
2010-07-09 00:00:00-04:00,7.704397747269432,7.794670838559392,7.652513263624691,7.786273956298828,433322400
2010-07-12 00:00:00-04:00,7.753585279546772,7.853155429726727,7.643518423328832,7.716396331787109,562878400
2010-07-13 00:00:00-04:00,7.687304189670575,7.689702727017889,7.390692011728384,7.551743984222412,1190924000
2010-07-14 00:00:00-04:00,7.479167400517283,7.671708710289003,7.4677697417311855,7.579636096954346,812047600
2010-07-15 00:00:00-04:00,7.444674994754201,7.70679623905678,7.416783093632708,7.541245937347412,824866000
2010-07-16 00:00:00-04:00,7.593130483267802,7.646814465021436,7.450073571422843,7.494760036468506,1039858400
2010-07-19 00:00:00-04:00,7.494163048997027,7.494163048997027,7.185855233636979,7.365200996398926,1024478000
2010-07-20 00:00:00-04:00,7.2848254380431285,7.584735563240853,7.198151330975404,7.554444313049316,1074950800
2010-07-21 00:00:00-04:00,7.9503264050176465,7.952125909019561,7.617726490894384,7.6249237060546875,1185671200
2010-07-22 00:00:00-04:00,7.7280919123953105,7.7976711235196525,7.6570127143641775,7.768280029296875,645318800
2010-07-23 00:00:00-04:00,7.710396362719163,7.809067140576816,7.6861034647293085,7.795870780944824,533388800
2010-07-26 00:00:00-04:00,7.7976662098768905,7.800665380953315,7.7289871943436586,7.776072978973389,420551600
2010-07-27 00:00:00-04:00,7.823762494349016,7.941627173389934,7.806667611122875,7.920033931732178,584771600
2010-07-28 00:00:00-04:00,7.90773769018076,7.977316891810366,7.8051683912705885,7.826461315155029,519985200
2010-07-29 00:00:00-04:00,7.81896226314453,7.877144597738943,7.680704038971712,7.74098539352417,643806800
2010-07-30 00:00:00-04:00,7.6744108778840525,7.788675796241063,7.6447186567388,7.715198040008545,448210000
2010-08-02 00:00:00-04:00,7.810865624438783,7.875345825740983,7.786273212818738,7.853152751922607,428055600
2010-08-03 00:00:00-04:00,7.827962037742502,7.8954414245021445,7.780276390873096,7.85555362701416,417653600
2010-08-04 00:00:00-04:00,7.88284225178074,7.926028720079962,7.806965214257503,7.887041091918945,420375200
2010-08-05 00:00:00-04:00,7.8495531445182305,7.893040738421981,7.814163715498917,7.848653793334961,289097200
2010-08-06 00:00:00-04:00,7.7910733329593125,7.842358792826908,7.726592312226644,7.800371170043945,444897600
2010-08-09 00:00:00-04:00,7.8420609969741095,7.862155865792271,7.784778768297373,7.850159168243408,303128000
2010-08-10 00:00:00-04:00,7.793171296004188,7.811166330411311,7.724191131623988,7.779974937438965,451920000
2010-08-11 00:00:00-04:00,7.659711623234709,7.668408822655686,7.492061492112538,7.503457546234131,620054400
2010-08-12 00:00:00-04:00,7.39848898833987,7.590731533843716,7.38139410614363,7.551443576812744,534920400
2010-08-13 00:00:00-04:00,7.547247278622203,7.5541449770186375,7.470470041275616,7.470770359039307,354869200
2010-08-16 00:00:00-04:00,7.42518385240473,7.498062566013215,7.396391787267125,7.42698335647583,318430000
2010-08-17 00:00:00-04:00,7.500158695167519,7.636618231645371,7.473765978967628,7.556841850280762,422640400
2010-08-18 00:00:00-04:00,7.568539856120451,7.637818748987199,7.545146307164522,7.589832782745361,339696000
2010-08-19 00:00:00-04:00,7.582933270651362,7.602127972893318,7.458170909466876,7.494160175323486,426706000
2010-08-20 00:00:00-04:00,7.479468122641552,7.6153270840438925,7.467770945080054,7.486965656280518,384230000
2010-08-23 00:00:00-04:00,7.551445380545454,7.557743243644024,7.355304264508767,7.371798515319824,414041600
2010-08-24 00:00:00-04:00,7.2779288576548895,7.287824929887025,7.157364473883828,7.19575309753418,602565600
2010-08-25 00:00:00-04:00,7.139069086358946,7.317516302291937,7.11387683030098,7.284525394439697,596867600
2010-08-26 00:00:00-04:00,7.361301931710463,7.370299451176832,7.2062482833862305,7.2062482833862305,466505200
2010-08-27 00:00:00-04:00,7.250334967358908,7.276127052941415,7.0646897723341775,7.246435642242432,548391200
2010-08-30 00:00:00-04:00,7.220642344827393,7.370298258093221,7.218243006691426,7.2728271484375,383289200
2010-08-31 00:00:00-04:00,7.253333720732189,7.334610107716913,7.20834772745128,7.290822982788086,420786800
2010-09-01 00:00:00-04:00,7.421881844309126,7.541546021491477,7.386192893606054,7.507656574249268,697037600
2010-09-02 00:00:00-04:00,7.53555124111129,7.562843322753906,7.45487546657231,7.562843322753906,415427600
2010-09-03 00:00:00-04:00,7.6504174331153365,7.761084142962241,7.632722708184139,7.76078462600708,520788800
2010-09-07 00:00:00-04:00,7.696901842194638,7.783575944746961,7.68520546724752,7.731991767883301,342557600
2010-09-08 00:00:00-04:00,7.791073365463578,7.9293324437430694,7.7706789881866545,7.8852458000183105,526551200
2010-09-09 00:00:00-04:00,7.948825831239627,7.993211987177499,7.885244969298599,7.889743328094482,438575200
2010-09-10 00:00:00-04:00,7.893342786993793,7.932631552667836,7.839658791841145,7.8999409675598145,387542400
2010-09-13 00:00:00-04:00,7.972216178506268,8.045994205802524,7.970417476207137,8.008805274963379,388780000
2010-09-14 00:00:00-04:00,7.983913752252216,8.072686851636508,7.963219863375545,8.039397239685059,408150400
2010-09-15 00:00:00-04:00,8.042696445835148,8.10897695143304,8.032798776965189,8.104177474975586,429368800
2010-09-16 00:00:00-04:00,8.104781842853086,8.297623502251014,8.08258795793386,8.294624328613281,652103200
2010-09-17 00:00:00-04:00,8.328213944043998,8.336312112970203,8.207950689727525,8.258635520935059,634477200
2010-09-20 00:00:00-04:00,8.279927312317259,8.510858836453538,8.273029614595371,8.494363784790039,658677600
2010-09-21 00:00:00-04:00,8.513261600360165,8.617929980935026,8.481170835629412,8.5105619430542,668074400
2010-09-22 00:00:00-04:00,8.478766814597334,8.636819609835651,8.469769296624815,8.629921913146973,585289600
2010-09-23 00:00:00-04:00,8.58733483288087,8.780177238422032,8.577437963107542,8.665011405944824,786116800
2010-09-24 00:00:00-04:00,8.760381839494883,8.803268800953845,8.713895871373301,8.766979217529297,649488000
2010-09-27 00:00:00-04:00,8.81677000652802,8.83926261049884,8.72769653988804,8.732194900512695,482834800
2010-09-28 00:00:00-04:00,8.750484323739073,8.750484323739073,8.247535546974055,8.603228569030762,1035042400
2010-09-29 00:00:00-04:00,8.61432666312714,8.69170372001876,8.577438038792984,8.618525505065918,469644000
2010-09-30 00:00:00-04:00,8.66741122897292,8.69740215490161,8.4349805519666,8.509958267211914,673391600
2010-10-01 00:00:00-04:00,8.581932496961493,8.594828533774102,8.43797547073735,8.473065376281738,448142800
2010-10-04 00:00:00-04:00,8.44547686282287,8.484464504122476,8.330610556735651,8.356703758239746,435302000
2010-10-05 00:00:00-04:00,8.457472568587464,8.680904890308398,8.45207325780038,8.665610313415527,501967200
2010-10-06 00:00:00-04:00,8.685106701097451,8.757085256549036,8.555245303878422,8.673110008239746,670868800
2010-10-07 00:00:00-04:00,8.70760021639854,8.711799058954968,8.604731376731673,8.674010276794434,408399600
2010-10-08 00:00:00-04:00,8.748684865584453,8.832359770268031,8.697401021598138,8.819463729858398,658403200
2010-10-11 00:00:00-04:00,8.83956197692993,8.914538910331926,8.83536313411706,8.858155250549316,427753200
2010-10-12 00:00:00-04:00,8.859656266847853,8.982320472582934,8.772081993987054,8.95352840423584,558544000
2010-10-13 00:00:00-04:00,9.003312985231345,9.056096836878664,8.991316291289957,9.001513481140137,630092400
2010-10-14 00:00:00-04:00,9.048000200402145,9.071392954631708,9.009311259736954,9.066595077514648,435296400
2010-10-15 00:00:00-04:00,9.220445827070064,9.447178495365513,9.144568754102373,9.439380645751953,922194000
2010-10-18 00:00:00-04:00,9.5512470479084,9.567141461916135,9.425884031838336,9.537151336669922,1093010800
2010-10-19 00:00:00-04:00,9.099284697876648,9.410291399522238,8.997915030334745,9.281929969787598,1232784000
2010-10-20 00:00:00-04:00,9.267239429645613,9.424692528695047,9.203358998031552,9.313125610351562,721624400
2010-10-21 00:00:00-04:00,9.368001481850587,9.439380192421465,9.201251479281987,9.282827377319336,551460000
2010-10-22 00:00:00-04:00,9.269330107605214,9.298421681331664,9.186255829750072,9.221344947814941,372778000
2010-10-25 00:00:00-04:00,9.269931384487446,9.345207818810774,9.250436360861624,9.262433052062988,392462000
2010-10-26 00:00:00-04:00,9.203354332378623,9.289428617522924,9.166764412357429,9.238743782043457,392929600
2010-10-27 00:00:00-04:00,9.226742984361367,9.294222362113713,9.165261150639251,9.232141494750977,399002800
2010-10-28 00:00:00-04:00,9.235741414229407,9.237241401150575,9.024305724431159,9.15446662902832,551051200
2010-10-29 00:00:00-04:00,9.12417591411201,9.173661070144664,9.023405297297446,9.026704788208008,430511200
2010-11-01 00:00:00-04:00,9.063894650986878,9.165264311836138,9.063294816292254,9.122676849365234,423889200
2010-11-02 00:00:00-04:00,9.207251354904823,9.302922179655875,9.207251354904823,9.278029441833496,433930000
2010-11-03 00:00:00-04:00,9.338311107906478,9.383598221550281,9.253136993924148,9.38119888305664,508348400
2010-11-04 00:00:00-04:00,9.460673914506998,9.602531984173218,9.448077388818794,9.545248985290527,642488000
2010-11-05 00:00:00-04:00,9.536851694368572,9.584237024596108,9.49966275117575,9.511058807373047,361253200
2010-11-08 00:00:00-05:00,9.513161472360121,9.590238236976568,9.499965107627258,9.55574893951416,281758400
2010-11-09 00:00:00-05:00,9.628623767755192,9.636122100277513,9.4321831522759,9.479568481445312,383544000
2010-11-10 00:00:00-05:00,9.496362551686031,9.5602437285542,9.403690117912284,9.538050651550293,384227200
2010-11-11 00:00:00-05:00,9.447179045142496,9.549149328944097,9.424685647294925,9.496665000915527,361284000
2010-11-12 00:00:00-05:00,9.47716407992663,9.492159135265611,9.106175807628766,9.23813533782959,795846800
2010-11-15 00:00:00-05:00,9.251034899625532,9.313416078040213,9.185354231454662,9.208447456359863,403606000
2010-11-16 00:00:00-05:00,9.168861201804308,9.225244048378547,8.976918148104506,9.044998168945312,657650000
2010-11-17 00:00:00-05:00,9.033298661034552,9.116973550450838,8.930129555734618,9.01230525970459,479449600
2010-11-18 00:00:00-05:00,9.153264157314352,9.287324357911974,9.13796957965504,9.25013542175293,494491200
2010-11-19 00:00:00-05:00,9.23634667776983,9.249242727686894,9.154471216096795,9.19915771484375,384843200
2010-11-22 00:00:00-05:00,9.197655152648796,9.397995948791504,9.173363047287062,9.397995948791504,393075200
2010-11-23 00:00:00-05:00,9.310719267994024,9.349708517476808,9.194054239814845,9.259134292602539,519447600
2010-11-24 00:00:00-05:00,9.357204988180607,9.459175266908634,9.349708257067475,9.441180229187012,413725200
2010-11-26 00:00:00-05:00,9.409388161487652,9.528152987268712,9.385395582875693,9.447176933288574,237585600
2010-11-29 00:00:00-05:00,9.462174248150587,9.52155627476021,9.338611517896657,9.503262519836426,445785200
2010-11-30 00:00:00-05:00,9.403390950437117,9.427984167347992,9.323315038955094,9.33171272277832,501858000
2010-12-01 00:00:00-05:00,9.455276955852652,9.529654851385567,9.447179588432995,9.489167213439941,461750800
2010-12-02 00:00:00-05:00,9.52305494747729,9.567141585378094,9.443878389026775,9.54164981842041,462837200
2010-12-03 00:00:00-05:00,9.507460135840134,9.556644967406521,9.487366078773046,9.520356178283691,342092800
2010-12-06 00:00:00-05:00,9.556345012053692,9.667012479694398,9.549746832284885,9.601632118225098,448481600
2010-12-07 00:00:00-05:00,9.711101496061335,9.716798724169076,9.540752453606256,9.543451309204102,391454000
2010-12-08 00:00:00-05:00,9.586038354315413,9.627726465232406,9.51046158521835,9.627426147460938,321935600
2010-12-09 00:00:00-05:00,9.661014495264032,9.672110233109768,9.567741424501325,9.589935302734375,294151200
2010-12-10 00:00:00-05:00,9.586635769849796,9.62862338709541,9.555144856703789,9.613927841186523,262511200
2010-12-13 00:00:00-05:00,9.728194615629825,9.74888850760997,9.627124493978812,9.647217750549316,439815600
2010-12-14 00:00:00-05:00,9.649018435590888,9.673311335903582,9.567142215861573,9.605831146240234,351008000
2010-12-15 00:00:00-05:00,9.597134266100431,9.68710786283499,9.572842163795546,9.607932090759277,417312000
2010-12-16 00:00:00-05:00,9.629823897080046,9.675410525571476,9.600133285821128,9.634622573852539,322030800
2010-12-17 00:00:00-05:00,9.646020645663764,9.650819323040432,9.604033019465277,9.615429878234863,386929200
2010-12-20 00:00:00-05:00,9.645116590769094,9.694602530770045,9.544047292381926,9.663411140441895,385610400
2010-12-21 00:00:00-05:00,9.687110420530493,9.728797738871767,9.658619468109753,9.723099708557129,256354000
2010-12-22 00:00:00-05:00,9.727894738735078,9.768682689981205,9.703601838279559,9.751887321472168,265921600
2010-12-23 00:00:00-05:00,9.747090545696455,9.751588905202595,9.692206875823771,9.705102920532227,223157200
2010-12-27 00:00:00-05:00,9.682608743051969,9.760285322811644,9.642720141970758,9.737491607666016,249816000
2010-12-28 00:00:00-05:00,9.774382161804526,9.796875561813424,9.748890389251985,9.761186599731445,175924000
2010-12-29 00:00:00-05:00,9.783678003609815,9.790576501990026,9.750088066581581,9.755786895751953,163139200
2010-12-30 00:00:00-05:00,9.761486815571446,9.76238616722946,9.688608899070225,9.706903457641602,157494400
2010-12-31 00:00:00-05:00,9.685604604096717,9.70149981537873,9.63641898381723,9.673908233642578,193508000
2011-01-03 00:00:00-05:00,9.766282012635568,9.904840580449324,9.742289433187933,9.884146690368652,445138400
2011-01-04 00:00:00-05:00,9.97022499946008,9.97202450371486,9.841563248209395,9.935735702514648,309080800
2011-01-05 00:00:00-05:00,9.883549176025895,10.027205970452176,9.882049188981778,10.017008781433105,255519600
2011-01-06 00:00:00-05:00,10.038601743416367,10.054496959450933,9.984018398028017,10.0089111328125,300428800
2011-01-07 00:00:00-05:00,10.016704322493753,10.087483174363559,9.954022833955648,10.080585479736328,311931200
2011-01-10 00:00:00-05:00,10.161863872992065,10.293824263984103,10.112079209533672,10.270431518554688,448560000
2011-01-11 00:00:00-05:00,10.34331320519934,10.34571174312606,10.181061524413545,10.246142387390137,444108000
2011-01-12 00:00:00-05:00,10.294422380071678,10.329811006391779,10.256933132175222,10.329510688781738,302590400
2011-01-13 00:00:00-05:00,10.351708948801603,10.396095910381616,10.312420981978105,10.367303848266602,296780400
